t(secs),mass_residual
9.8094,0.0292065
9.80955,0.0292064
9.8097,0.0292063
9.80985,0.0292062
9.81,0.0292062
9.81015,0.0292061
9.8103,0.029206
9.81045,0.0292059
9.8106,0.0292059
9.81075,0.0292058
9.8109,0.0292057
9.81105,0.0292057
9.8112,0.0292056
9.81135,0.0292056
9.8115,0.0292055
9.81165,0.0292055
9.8118,0.0292054
9.81195,0.0292054
9.8121,0.0292053
9.81225,0.0292052
9.8124,0.0292051
9.81255,0.029205
9.8127,0.029205
9.81285,0.0292049
9.813,0.0292048
9.81315,0.0292047
9.8133,0.0292046
9.81345,0.0292044
9.8136,0.0292043
9.81375,0.0292042
9.8139,0.0292041
9.81405,0.029204
9.8142,0.0292038
9.81435,0.0292037
9.8145,0.0292036
9.81465,0.0292035
9.8148,0.0292034
9.81495,0.0292033
9.8151,0.0292031
9.81525,0.029203
9.8154,0.0292029
9.81555,0.0292028
9.8157,0.0292027
9.81585,0.0292026
9.816,0.0292026
9.81615,0.0292025
9.8163,0.0292024
9.81645,0.0292023
9.8166,0.0292022
9.81675,0.029202
9.8169,0.029202
9.81705,0.0292019
9.8172,0.0292018
9.81735,0.0292018
9.8175,0.0292017
9.81765,0.0292016
9.8178,0.0292015
9.81795,0.0292014
9.8181,0.0292014
9.81825,0.0292013
9.8184,0.0292012
9.81855,0.0292012
9.8187,0.0292011
9.81885,0.0292011
9.819,0.029201
9.81915,0.029201
9.8193,0.0292009
9.81945,0.0292009
9.8196,0.0292008
9.81975,0.0292008
9.8199,0.0292007
9.82005,0.0292007
9.8202,0.0292006
9.82035,0.0292006
9.8205,0.0292005
9.82065,0.0292004
9.8208,0.0292004
9.82095,0.0292003
9.8211,0.0292002
9.82125,0.0292001
9.8214,0.0292
9.82155,0.0291999
9.8217,0.0291998
9.82185,0.0291997
9.822,0.0291996
9.82215,0.0291995
9.8223,0.0291994
9.82245,0.0291993
9.8226,0.0291992
9.82275,0.0291991
9.8229,0.029199
9.82305,0.0291989
9.8232,0.0291988
9.82335,0.0291986
9.8235,0.0291985
9.82365,0.0291984
9.8238,0.0291983
9.82395,0.0291982
9.8241,0.0291981
9.82425,0.029198
9.8244,0.0291979
9.82455,0.0291978
9.8247,0.0291977
9.82485,0.0291976
9.825,0.0291975
9.82515,0.0291974
9.8253,0.0291973
9.82545,0.0291973
9.8256,0.0291972
9.82575,0.0291971
9.8259,0.029197
9.82605,0.029197
9.8262,0.0291969
9.82635,0.0291968
9.8265,0.0291968
9.82665,0.0291967
9.8268,0.0291966
9.82695,0.0291965
9.8271,0.0291965
9.82725,0.0291965
9.8274,0.0291965
9.82755,0.0291964
9.8277,0.0291964
9.82785,0.0291963
9.828,0.0291963
9.82815,0.0291962
9.8283,0.0291961
9.82845,0.0291961
9.8286,0.029196
9.82875,0.0291959
9.8289,0.0291959
9.82905,0.0291958
9.8292,0.0291957
9.82935,0.0291956
9.8295,0.0291955
9.82965,0.0291954
9.8298,0.0291953
9.82995,0.0291952
9.8301,0.0291951
9.83025,0.029195
9.8304,0.0291949
9.83055,0.0291947
9.8307,0.0291946
9.83085,0.0291945
9.831,0.0291943
9.83115,0.0291942
9.8313,0.0291941
9.83145,0.029194
9.8316,0.0291939
9.83175,0.0291938
9.8319,0.0291937
9.83205,0.0291937
9.8322,0.0291936
9.83235,0.0291935
9.8325,0.0291934
9.83265,0.0291933
9.8328,0.0291932
9.83295,0.0291931
9.8331,0.029193
9.83325,0.0291929
9.8334,0.0291928
9.83355,0.0291927
9.8337,0.0291927
9.83385,0.0291926
9.834,0.0291925
9.83415,0.0291925
9.8343,0.0291924
9.83445,0.0291923
9.8346,0.0291923
9.83475,0.0291922
9.8349,0.0291922
9.83505,0.0291921
9.8352,0.029192
9.83535,0.029192
9.8355,0.029192
9.83565,0.0291919
9.8358,0.0291919
9.83595,0.0291918
9.8361,0.0291918
9.83625,0.0291917
9.8364,0.0291917
9.83655,0.0291916
9.8367,0.0291916
9.83685,0.0291915
9.837,0.0291914
9.83715,0.0291914
9.8373,0.0291913
9.83745,0.0291912
9.8376,0.0291911
9.83775,0.029191
9.8379,0.0291909
9.83805,0.0291908
9.8382,0.0291907
9.83835,0.0291906
9.8385,0.0291905
9.83865,0.0291904
9.8388,0.0291903
9.83895,0.0291902
9.8391,0.0291901
9.83925,0.02919
9.8394,0.0291899
9.83955,0.0291898
9.8397,0.0291897
9.83985,0.0291896
9.84,0.0291895
9.84015,0.0291894
9.8403,0.0291894
9.84045,0.0291893
9.8406,0.0291892
9.84075,0.0291891
9.8409,0.029189
9.84105,0.029189
9.8412,0.0291889
9.84135,0.0291888
9.8415,0.0291887
9.84165,0.0291886
9.8418,0.0291886
9.84195,0.0291885
9.8421,0.0291884
9.84225,0.0291883
9.8424,0.0291883
9.84255,0.0291882
9.8427,0.0291882
9.84285,0.0291881
9.843,0.0291881
9.84315,0.029188
9.8433,0.029188
9.84345,0.0291879
9.8436,0.0291879
9.84375,0.0291879
9.8439,0.0291878
9.84405,0.0291878
9.8442,0.0291877
9.84435,0.0291877
9.8445,0.0291876
9.84465,0.0291876
9.8448,0.0291875
9.84495,0.0291875
9.8451,0.0291874
9.84525,0.0291874
9.8454,0.0291873
9.84555,0.0291872
9.8457,0.0291871
9.84585,0.029187
9.846,0.0291869
9.84615,0.0291868
9.8463,0.0291867
9.84645,0.0291866
9.8466,0.0291865
9.84675,0.0291864
9.8469,0.0291863
9.84705,0.0291862
9.8472,0.0291861
9.84735,0.0291859
9.8475,0.0291859
9.84765,0.0291858
9.8478,0.0291857
9.84795,0.0291856
9.8481,0.0291855
9.84825,0.0291854
9.8484,0.0291853
9.84855,0.0291852
9.8487,0.0291851
9.84885,0.029185
9.849,0.0291848
9.84915,0.0291848
9.8493,0.0291847
9.84945,0.0291846
9.8496,0.0291845
9.84975,0.0291844
9.8499,0.0291843
9.85005,0.0291842
9.8502,0.0291841
9.85035,0.029184
9.8505,0.029184
9.85065,0.0291839
9.8508,0.0291838
9.85095,0.0291838
9.8511,0.0291837
9.85125,0.0291837
9.8514,0.0291836
9.85155,0.0291835
9.8517,0.0291835
9.85185,0.0291834
9.852,0.0291834
9.85215,0.0291833
9.8523,0.0291833
9.85245,0.0291832
9.8526,0.0291831
9.85275,0.029183
9.8529,0.0291829
9.85305,0.0291829
9.8532,0.0291828
9.85335,0.0291827
9.8535,0.0291826
9.85365,0.0291825
9.8538,0.0291824
9.85395,0.0291823
9.8541,0.0291821
9.85425,0.029182
9.8544,0.0291819
9.85455,0.0291818
9.8547,0.0291816
9.85485,0.0291815
9.855,0.0291814
9.85515,0.0291813
9.8553,0.0291812
9.85545,0.0291811
9.8556,0.0291809
9.85575,0.0291808
9.8559,0.0291807
9.85605,0.0291806
9.8562,0.0291805
9.85635,0.0291803
9.8565,0.0291802
9.85665,0.0291801
9.8568,0.02918
9.85695,0.0291799
9.8571,0.0291798
9.85725,0.0291798
9.8574,0.0291797
9.85755,0.0291795
9.8577,0.0291795
9.85785,0.0291794
9.858,0.0291793
9.85815,0.0291792
9.8583,0.0291791
9.85845,0.0291791
9.8586,0.029179
9.85875,0.0291789
9.8589,0.0291789
9.85905,0.0291788
9.8592,0.0291788
9.85935,0.0291787
9.8595,0.0291787
9.85965,0.0291787
9.8598,0.0291786
9.85995,0.0291785
9.8601,0.0291785
9.86025,0.0291785
9.8604,0.0291784
9.86055,0.0291784
9.8607,0.0291783
9.86085,0.0291783
9.861,0.0291782
9.86115,0.0291781
9.8613,0.0291781
9.86145,0.029178
9.8616,0.0291779
9.86175,0.0291779
9.8619,0.0291777
9.86205,0.0291776
9.8622,0.0291775
9.86235,0.0291774
9.8625,0.0291773
9.86265,0.0291772
9.8628,0.0291771
9.86295,0.029177
9.8631,0.0291768
9.86325,0.0291767
9.8634,0.0291766
9.86355,0.0291765
9.8637,0.0291764
9.86385,0.0291763
9.864,0.0291762
9.86415,0.0291761
9.8643,0.029176
9.86445,0.0291758
9.8646,0.0291757
9.86475,0.0291756
9.8649,0.0291755
9.86505,0.0291754
9.8652,0.0291753
9.86535,0.0291752
9.8655,0.0291751
9.86565,0.029175
9.8658,0.0291749
9.86595,0.0291748
9.8661,0.0291747
9.86625,0.0291746
9.8664,0.0291745
9.86655,0.0291744
9.8667,0.0291744
9.86685,0.0291743
9.867,0.0291742
9.86715,0.0291741
9.8673,0.0291741
9.86745,0.029174
9.8676,0.0291739
9.86775,0.0291739
9.8679,0.0291738
9.86805,0.0291737
9.8682,0.0291737
9.86835,0.0291736
9.8685,0.0291736
9.86865,0.0291735
9.8688,0.0291735
9.86895,0.0291734
9.8691,0.0291733
9.86925,0.0291732
9.8694,0.0291731
9.86955,0.029173
9.8697,0.0291729
9.86985,0.0291728
9.87,0.0291727
9.87015,0.0291726
9.8703,0.0291725
9.87045,0.0291724
9.8706,0.0291723
9.87075,0.0291722
9.8709,0.0291721
9.87105,0.0291719
9.8712,0.0291718
9.87135,0.0291717
9.8715,0.0291716
9.87165,0.0291715
9.8718,0.0291714
9.87195,0.0291713
9.8721,0.0291712
9.87225,0.0291711
9.8724,0.029171
9.87255,0.0291709
9.8727,0.0291708
9.87285,0.0291707
9.873,0.0291706
9.87315,0.0291705
9.8733,0.0291705
9.87345,0.0291704
9.8736,0.0291703
9.87375,0.0291702
9.8739,0.0291701
9.87405,0.02917
9.8742,0.02917
9.87435,0.0291699
9.8745,0.0291698
9.87465,0.0291698
9.8748,0.0291697
9.87495,0.0291696
9.8751,0.0291696
9.87525,0.0291695
9.8754,0.0291695
9.87555,0.0291694
9.8757,0.0291694
9.87585,0.0291694
9.876,0.0291693
9.87615,0.0291693
9.8763,0.0291693
9.87645,0.0291693
9.8766,0.0291692
9.87675,0.0291692
9.8769,0.0291692
9.87705,0.0291691
9.8772,0.0291691
9.87735,0.029169
9.8775,0.029169
9.87765,0.0291689
9.8778,0.0291688
9.87795,0.0291687
9.8781,0.0291687
9.87825,0.0291686
9.8784,0.0291685
9.87855,0.0291684
9.8787,0.0291683
9.87885,0.0291683
9.879,0.0291682
9.87915,0.029168
9.8793,0.0291679
9.87945,0.0291679
9.8796,0.0291678
9.87975,0.0291677
9.8799,0.0291676
9.88005,0.0291675
9.8802,0.0291674
9.88035,0.0291674
9.8805,0.0291673
9.88065,0.0291672
9.8808,0.0291671
9.88095,0.029167
9.8811,0.029167
9.88125,0.0291669
9.8814,0.0291668
9.88155,0.0291667
9.8817,0.0291666
9.88185,0.0291665
9.882,0.0291664
9.88215,0.0291663
9.8823,0.0291663
9.88245,0.0291662
9.8826,0.0291662
9.88275,0.0291661
9.8829,0.029166
9.88305,0.029166
9.8832,0.0291659
9.88335,0.0291659
9.8835,0.0291658
9.88365,0.0291658
9.8838,0.0291657
9.88395,0.0291657
9.8841,0.0291657
9.88425,0.0291657
9.8844,0.0291656
9.88455,0.0291656
9.8847,0.0291655
9.88485,0.0291655
9.885,0.0291654
9.88515,0.0291654
9.8853,0.0291653
9.88545,0.0291652
9.8856,0.0291651
9.88575,0.0291651
9.8859,0.029165
9.88605,0.0291649
9.8862,0.0291648
9.88635,0.0291647
9.8865,0.0291646
9.88665,0.0291645
9.8868,0.0291644
9.88695,0.0291643
9.8871,0.0291642
9.88725,0.0291641
9.8874,0.0291639
9.88755,0.0291639
9.8877,0.0291637
9.88785,0.0291636
9.888,0.0291635
9.88815,0.0291634
9.8883,0.0291633
9.88845,0.0291632
9.8886,0.0291631
9.88875,0.029163
9.8889,0.0291629
9.88905,0.0291628
9.8892,0.0291627
9.88935,0.0291626
9.8895,0.0291625
9.88965,0.0291624
9.8898,0.0291623
9.88995,0.0291622
9.8901,0.0291621
9.89025,0.0291621
9.8904,0.029162
9.89055,0.0291619
9.8907,0.0291618
9.89085,0.0291618
9.891,0.0291617
9.89115,0.0291616
9.8913,0.0291616
9.89145,0.0291615
9.8916,0.0291615
9.89175,0.0291614
9.8919,0.0291613
9.89205,0.0291613
9.8922,0.0291613
9.89235,0.0291612
9.8925,0.0291612
9.89265,0.0291611
9.8928,0.0291611
9.89295,0.029161
9.8931,0.029161
9.89325,0.0291609
9.8934,0.0291608
9.89355,0.0291608
9.8937,0.0291607
9.89385,0.0291606
9.894,0.0291605
9.89415,0.0291604
9.8943,0.0291603
9.89445,0.0291603
9.8946,0.0291602
9.89475,0.0291601
9.8949,0.02916
9.89505,0.0291598
9.8952,0.0291598
9.89535,0.0291597
9.8955,0.0291596
9.89565,0.0291595
9.8958,0.0291594
9.89595,0.0291592
9.8961,0.0291591
9.89625,0.029159
9.8964,0.0291589
9.89655,0.0291588
9.8967,0.0291588
9.89685,0.0291586
9.897,0.0291586
9.89715,0.0291585
9.8973,0.0291584
9.89745,0.0291583
9.8976,0.0291583
9.89775,0.0291582
9.8979,0.0291581
9.89805,0.029158
9.8982,0.0291579
9.89835,0.0291578
9.8985,0.0291578
9.89865,0.0291577
9.8988,0.0291577
9.89895,0.0291576
9.8991,0.0291575
9.89925,0.0291575
9.8994,0.0291574
9.89955,0.0291573
9.8997,0.0291573
9.89985,0.0291572
9.9,0.0291572
9.90015,0.0291572
9.9003,0.0291571
9.90045,0.0291571
9.9006,0.0291571
9.90075,0.029157
9.9009,0.029157
9.90105,0.0291569
9.9012,0.0291569
9.90135,0.0291568
9.9015,0.0291567
9.90165,0.0291567
9.9018,0.0291566
9.90195,0.0291565
9.9021,0.0291565
9.90225,0.0291564
9.9024,0.0291563
9.90255,0.0291562
9.9027,0.0291562
9.90285,0.0291561
9.903,0.0291559
9.90315,0.0291558
9.9033,0.0291557
9.90345,0.0291556
9.9036,0.0291555
9.90375,0.0291554
9.9039,0.0291553
9.90405,0.0291552
9.9042,0.0291551
9.90435,0.029155
9.9045,0.0291549
9.90465,0.0291548
9.9048,0.0291547
9.90495,0.0291546
9.9051,0.0291545
9.90525,0.0291544
9.9054,0.0291543
9.90555,0.0291542
9.9057,0.0291541
9.90585,0.029154
9.906,0.029154
9.90615,0.0291539
9.9063,0.0291538
9.90645,0.0291537
9.9066,0.0291536
9.90675,0.0291535
9.9069,0.0291534
9.90705,0.0291534
9.9072,0.0291533
9.90735,0.0291533
9.9075,0.0291532
9.90765,0.0291532
9.9078,0.0291531
9.90795,0.0291531
9.9081,0.029153
9.90825,0.029153
9.9084,0.029153
9.90855,0.029153
9.9087,0.0291529
9.90885,0.0291528
9.909,0.0291528
9.90915,0.0291528
9.9093,0.0291527
9.90945,0.0291527
9.9096,0.0291526
9.90975,0.0291526
9.9099,0.0291525
9.91005,0.0291524
9.9102,0.0291523
9.91035,0.0291523
9.9105,0.0291522
9.91065,0.0291521
9.9108,0.029152
9.91095,0.0291519
9.9111,0.0291518
9.91125,0.0291517
9.9114,0.0291516
9.91155,0.0291515
9.9117,0.0291514
9.91185,0.0291512
9.912,0.0291511
9.91215,0.0291511
9.9123,0.0291509
9.91245,0.0291509
9.9126,0.0291508
9.91275,0.0291507
9.9129,0.0291506
9.91305,0.0291505
9.9132,0.0291504
9.91335,0.0291504
9.9135,0.0291502
9.91365,0.0291502
9.9138,0.0291501
9.91395,0.02915
9.9141,0.0291499
9.91425,0.0291498
9.9144,0.0291498
9.91455,0.0291497
9.9147,0.0291497
9.91485,0.0291496
9.915,0.0291495
9.91515,0.0291495
9.9153,0.0291494
9.91545,0.0291494
9.9156,0.0291493
9.91575,0.0291493
9.9159,0.0291492
9.91605,0.0291492
9.9162,0.0291491
9.91635,0.029149
9.9165,0.029149
9.91665,0.0291489
9.9168,0.0291489
9.91695,0.0291488
9.9171,0.0291488
9.91725,0.0291488
9.9174,0.0291487
9.91755,0.0291486
9.9177,0.0291485
9.91785,0.0291484
9.918,0.0291484
9.91815,0.0291483
9.9183,0.0291482
9.91845,0.0291481
9.9186,0.029148
9.91875,0.0291479
9.9189,0.0291478
9.91905,0.0291477
9.9192,0.0291475
9.91935,0.0291474
9.9195,0.0291473
9.91965,0.0291472
9.9198,0.0291471
9.91995,0.0291469
9.9201,0.0291468
9.92025,0.0291467
9.9204,0.0291466
9.92055,0.0291465
9.9207,0.0291464
9.92085,0.0291463
9.921,0.0291462
9.92115,0.0291461
9.9213,0.029146
9.92145,0.0291459
9.9216,0.0291458
9.92175,0.0291457
9.9219,0.0291456
9.92205,0.0291455
9.9222,0.0291454
9.92235,0.0291453
9.9225,0.0291452
9.92265,0.0291452
9.9228,0.0291451
9.92295,0.029145
9.9231,0.0291449
9.92325,0.0291448
9.9234,0.0291448
9.92355,0.0291447
9.9237,0.0291447
9.92385,0.0291447
9.924,0.0291446
9.92415,0.0291446
9.9243,0.0291445
9.92445,0.0291445
9.9246,0.0291444
9.92475,0.0291444
9.9249,0.0291444
9.92505,0.0291443
9.9252,0.0291443
9.92535,0.0291443
9.9255,0.0291442
9.92565,0.0291442
9.9258,0.0291441
9.92595,0.029144
9.9261,0.029144
9.92625,0.0291439
9.9264,0.0291438
9.92655,0.0291437
9.9267,0.0291436
9.92685,0.0291435
9.927,0.0291434
9.92715,0.0291433
9.9273,0.0291432
9.92745,0.0291431
9.9276,0.029143
9.92775,0.0291429
9.9279,0.0291428
9.92805,0.0291427
9.9282,0.0291426
9.92835,0.0291425
9.9285,0.0291424
9.92865,0.0291422
9.9288,0.0291421
9.92895,0.029142
9.9291,0.0291419
9.92925,0.0291418
9.9294,0.0291417
9.92955,0.0291416
9.9297,0.0291415
9.92985,0.0291414
9.93,0.0291413
9.93015,0.0291412
9.9303,0.0291411
9.93045,0.029141
9.9306,0.0291409
9.93075,0.0291408
9.9309,0.0291407
9.93105,0.0291406
9.9312,0.0291406
9.93135,0.0291405
9.9315,0.0291404
9.93165,0.0291403
9.9318,0.0291403
9.93195,0.0291402
9.9321,0.0291401
9.93225,0.0291401
9.9324,0.02914
9.93255,0.02914
9.9327,0.0291399
9.93285,0.0291399
9.933,0.0291398
9.93315,0.0291398
9.9333,0.0291397
9.93345,0.0291397
9.9336,0.0291396
9.93375,0.0291396
9.9339,0.0291395
9.93405,0.0291395
9.9342,0.0291394
9.93435,0.0291393
9.9345,0.0291392
9.93465,0.0291391
9.9348,0.029139
9.93495,0.0291389
9.9351,0.0291388
9.93525,0.0291387
9.9354,0.0291386
9.93555,0.0291384
9.9357,0.0291383
9.93585,0.0291382
9.936,0.0291381
9.93615,0.0291379
9.9363,0.0291378
9.93645,0.0291377
9.9366,0.0291376
9.93675,0.0291375
9.9369,0.0291374
9.93705,0.0291373
9.9372,0.0291372
9.93735,0.029137
9.9375,0.029137
9.93765,0.0291368
9.9378,0.0291367
9.93795,0.0291366
9.9381,0.0291365
9.93825,0.0291364
9.9384,0.0291363
9.93855,0.0291362
9.9387,0.0291361
9.93885,0.029136
9.939,0.0291359
9.93915,0.0291358
9.9393,0.0291357
9.93945,0.0291357
9.9396,0.0291356
9.93975,0.0291356
9.9399,0.0291355
9.94005,0.0291354
9.9402,0.0291354
9.94035,0.0291354
9.9405,0.0291353
9.94065,0.0291352
9.9408,0.0291352
9.94095,0.0291352
9.9411,0.0291351
9.94125,0.0291351
9.9414,0.029135
9.94155,0.0291349
9.9417,0.0291348
9.94185,0.0291348
9.942,0.0291347
9.94215,0.0291346
9.9423,0.0291346
9.94245,0.0291344
9.9426,0.0291344
9.94275,0.0291343
9.9429,0.0291342
9.94305,0.0291341
9.9432,0.029134
9.94335,0.0291338
9.9435,0.0291337
9.94365,0.0291335
9.9438,0.0291334
9.94395,0.0291333
9.9441,0.0291331
9.94425,0.029133
9.9444,0.0291329
9.94455,0.0291328
9.9447,0.0291327
9.94485,0.0291326
9.945,0.0291325
9.94515,0.0291324
9.9453,0.0291323
9.94545,0.0291322
9.9456,0.0291321
9.94575,0.029132
9.9459,0.0291319
9.94605,0.0291318
9.9462,0.0291317
9.94635,0.0291316
9.9465,0.0291315
9.94665,0.0291314
9.9468,0.0291314
9.94695,0.0291313
9.9471,0.0291312
9.94725,0.0291312
9.9474,0.0291311
9.94755,0.029131
9.9477,0.029131
9.94785,0.0291309
9.948,0.0291308
9.94815,0.0291308
9.9483,0.0291307
9.94845,0.0291307
9.9486,0.0291307
9.94875,0.0291306
9.9489,0.0291306
9.94905,0.0291306
9.9492,0.0291305
9.94935,0.0291305
9.9495,0.0291305
9.94965,0.0291304
9.9498,0.0291304
9.94995,0.0291304
9.9501,0.0291303
9.95025,0.0291303
9.9504,0.0291302
9.95055,0.0291302
9.9507,0.0291301
9.95085,0.02913
9.951,0.0291299
9.95115,0.0291298
9.9513,0.0291297
9.95145,0.0291297
9.9516,0.0291296
9.95175,0.0291295
9.9519,0.0291293
9.95205,0.0291292
9.9522,0.0291291
9.95235,0.029129
9.9525,0.0291289
9.95265,0.0291287
9.9528,0.0291286
9.95295,0.0291285
9.9531,0.0291284
9.95325,0.0291283
9.9534,0.0291282
9.95355,0.0291281
9.9537,0.029128
9.95385,0.0291279
9.954,0.0291278
9.95415,0.0291277
9.9543,0.0291276
9.95445,0.0291275
9.9546,0.0291274
9.95475,0.0291273
9.9549,0.0291272
9.95505,0.0291271
9.9552,0.029127
9.95535,0.029127
9.9555,0.0291269
9.95565,0.0291268
9.9558,0.0291267
9.95595,0.0291266
9.9561,0.0291266
9.95625,0.0291265
9.9564,0.0291264
9.95655,0.0291264
9.9567,0.0291263
9.95685,0.0291263
9.957,0.0291262
9.95715,0.0291262
9.9573,0.0291261
9.95745,0.0291261
9.9576,0.029126
9.95775,0.0291259
9.9579,0.0291259
9.95805,0.0291258
9.9582,0.0291257
9.95835,0.0291257
9.9585,0.0291256
9.95865,0.0291255
9.9588,0.0291254
9.95895,0.0291254
9.9591,0.0291252
9.95925,0.0291251
9.9594,0.029125
9.95955,0.0291249
9.9597,0.0291248
9.95985,0.0291247
9.96,0.0291246
9.96015,0.0291244
9.9603,0.0291243
9.96045,0.0291242
9.9606,0.0291241
9.96075,0.029124
9.9609,0.0291239
9.96105,0.0291238
9.9612,0.0291237
9.96135,0.0291236
9.9615,0.0291235
9.96165,0.0291234
9.9618,0.0291233
9.96195,0.0291233
9.9621,0.0291232
9.96225,0.0291231
9.9624,0.029123
9.96255,0.029123
9.9627,0.0291229
9.96285,0.0291228
9.963,0.0291227
9.96315,0.0291227
9.9633,0.0291226
9.96345,0.0291226
9.9636,0.0291225
9.96375,0.0291225
9.9639,0.0291224
9.96405,0.0291224
9.9642,0.0291223
9.96435,0.0291223
9.9645,0.0291222
9.96465,0.0291222
9.9648,0.0291221
9.96495,0.0291221
9.9651,0.0291221
9.96525,0.029122
9.9654,0.029122
9.96555,0.0291219
9.9657,0.0291219
9.96585,0.0291219
9.966,0.0291219
9.96615,0.0291218
9.9663,0.0291217
9.96645,0.0291216
9.9666,0.0291216
9.96675,0.0291215
9.9669,0.0291214
9.96705,0.0291213
9.9672,0.0291212
9.96735,0.0291211
9.9675,0.029121
9.96765,0.0291208
9.9678,0.0291207
9.96795,0.0291206
9.9681,0.0291205
9.96825,0.0291204
9.9684,0.0291203
9.96855,0.0291202
9.9687,0.0291201
9.96885,0.02912
9.969,0.0291199
9.96915,0.0291198
9.9693,0.0291197
9.96945,0.0291196
9.9696,0.0291195
9.96975,0.0291194
9.9699,0.0291193
9.97005,0.0291192
9.9702,0.0291191
9.97035,0.029119
9.9705,0.0291189
9.97065,0.0291189
9.9708,0.0291188
9.97095,0.0291187
9.9711,0.0291186
9.97125,0.0291186
9.9714,0.0291185
9.97155,0.0291184
9.9717,0.0291184
9.97185,0.0291183
9.972,0.0291183
9.97215,0.0291182
9.9723,0.0291182
9.97245,0.0291181
9.9726,0.0291181
9.97275,0.029118
9.9729,0.029118
9.97305,0.029118
9.9732,0.0291179
9.97335,0.0291179
9.9735,0.0291179
9.97365,0.0291178
9.9738,0.0291178
9.97395,0.0291178
9.9741,0.0291177
9.97425,0.0291177
9.9744,0.0291176
9.97455,0.0291176
9.9747,0.0291175
9.97485,0.0291174
9.975,0.0291174
9.97515,0.0291173
9.9753,0.0291172
9.97545,0.0291171
9.9756,0.029117
9.97575,0.029117
9.9759,0.0291169
9.97605,0.0291168
9.9762,0.0291167
9.97635,0.0291166
9.9765,0.0291165
9.97665,0.0291164
9.9768,0.0291163
9.97695,0.0291162
9.9771,0.0291161
9.97725,0.029116
9.9774,0.0291159
9.97755,0.0291158
9.9777,0.0291157
9.97785,0.0291156
9.978,0.0291156
9.97815,0.0291155
9.9783,0.0291154
9.97845,0.0291153
9.9786,0.0291152
9.97875,0.0291152
9.9789,0.0291151
9.97905,0.029115
9.9792,0.0291149
9.97935,0.0291148
9.9795,0.0291147
9.97965,0.0291147
9.9798,0.0291146
9.97995,0.0291146
9.9801,0.0291145
9.98025,0.0291145
9.9804,0.0291144
9.98055,0.0291144
9.9807,0.0291143
9.98085,0.0291143
9.981,0.0291143
9.98115,0.0291142
9.9813,0.0291142
9.98145,0.0291142
9.9816,0.0291141
9.98175,0.0291141
9.9819,0.0291141
9.98205,0.0291141
9.9822,0.029114
9.98235,0.029114
9.9825,0.0291139
9.98265,0.0291139
9.9828,0.0291138
9.98295,0.0291138
9.9831,0.0291137
9.98325,0.0291136
9.9834,0.0291136
9.98355,0.0291135
9.9837,0.0291134
9.98385,0.0291133
9.984,0.0291132
9.98415,0.0291131
9.9843,0.029113
9.98445,0.0291129
9.9846,0.0291128
9.98475,0.0291127
9.9849,0.0291126
9.98505,0.0291125
9.9852,0.0291124
9.98535,0.0291123
9.9855,0.0291122
9.98565,0.0291121
9.9858,0.029112
9.98595,0.0291119
9.9861,0.0291118
9.98625,0.0291118
9.9864,0.0291117
9.98655,0.0291116
9.9867,0.0291115
9.98685,0.0291114
9.987,0.0291114
9.98715,0.0291113
9.9873,0.0291112
9.98745,0.0291112
9.9876,0.0291111
9.98775,0.029111
9.9879,0.0291109
9.98805,0.0291109
9.9882,0.0291109
9.98835,0.0291108
9.9885,0.0291107
9.98865,0.0291107
9.9888,0.0291107
9.98895,0.0291106
9.9891,0.0291106
9.98925,0.0291106
9.9894,0.0291105
9.98955,0.0291105
9.9897,0.0291105
9.98985,0.0291105
9.99,0.0291104
9.99015,0.0291104
9.9903,0.0291104
9.99045,0.0291103
9.9906,0.0291103
9.99075,0.0291102
9.9909,0.0291102
9.99105,0.0291101
9.9912,0.02911
9.99135,0.0291099
9.9915,0.0291098
9.99165,0.0291097
9.9918,0.0291097
9.99195,0.0291096
9.9921,0.0291095
9.99225,0.0291094
9.9924,0.0291093
9.99255,0.0291092
9.9927,0.0291091
9.99285,0.029109
9.993,0.0291089
9.99315,0.0291088
9.9933,0.0291087
9.99345,0.0291086
9.9936,0.0291085
9.99375,0.0291084
9.9939,0.0291083
9.99405,0.0291082
9.9942,0.0291082
9.99435,0.0291081
9.9945,0.029108
9.99465,0.0291079
9.9948,0.0291079
9.99495,0.0291078
9.9951,0.0291077
9.99525,0.0291076
9.9954,0.0291076
9.99555,0.0291075
9.9957,0.0291074
9.99585,0.0291073
9.996,0.0291073
9.99615,0.0291072
9.9963,0.0291071
9.99645,0.0291071
9.9966,0.029107
9.99675,0.029107
9.9969,0.0291069
9.99705,0.0291069
9.9972,0.0291069
9.99735,0.0291068
9.9975,0.0291068
9.99765,0.0291067
9.9978,0.0291067
9.99795,0.0291067
9.9981,0.0291067
9.99825,0.0291066
9.9984,0.0291066
9.99855,0.0291065
9.9987,0.0291065
9.99885,0.0291064
9.999,0.0291064
9.99915,0.0291063
9.9993,0.0291063
9.99945,0.0291062
9.9996,0.0291061
9.99975,0.029106
9.9999,0.0291059
10.0001,0.0291059
10.0002,0.0291058
10.0003,0.0291056
10.0005,0.0291055
10.0007,0.0291055
10.0008,0.0291054
10.001,0.0291053
10.0011,0.0291052
10.0013,0.029105
10.0014,0.0291049
10.0016,0.0291048
10.0017,0.0291047
10.0019,0.0291046
10.002,0.0291045
10.0022,0.0291044
10.0023,0.0291043
10.0025,0.0291042
10.0026,0.0291041
